id,Datetime,Rainfall (mm),Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts,Time Period,Est_Tbdt_power_precal,Est_Tbdt_mix_Precal,Est_Tbdt_mix_Postcal,Est_Tbdt_mix_Fullcal
50682,2020-09-10 05:00:00,0.0,59.602,18.3,0.69,83,84,0.430710847967225,0.259289152032775,0.69,0.2434488588334742,0.2757660167130919,0.9444444444444444,Postfire,32.4331451181568,41.38928218824514,26.60821975019044,32.94516669013169
50683,2020-09-10 06:00:00,1.0,55.344,17.0,0.641,83,84,0.433624814099667,0.207375185900333,0.641,0.2020287404902789,0.2395543175487465,1.0,Postfire,31.375961987095028,41.31717546961014,26.508087363041987,32.86018906721151
50927,2020-09-20 10:00:00,0.5,26.57,6.7,0.308,84,85,0.235339387927949,0.0726606120720511,0.308,0.0,0.0,0.0,Postfire,22.563069707944035,40.829636783075095,25.835062146188687,32.2870347856915
50928,2020-09-20 11:00:00,0.0,56.815,93.7,0.658,84,85,0.236354797136862,0.421645202863138,0.658,0.1592356687898089,0.75,0.0769230769230769,Postfire,31.7476205520914,41.34218140407671,26.542795097214068,32.88965245357536
50929,2020-09-20 12:00:00,0.0,216.476,122.7,2.506,84,85,0.240118135444165,2.26588186455583,2.506,1.0,1.0,0.1538461538461538,Postfire,57.94007806036815,44.12888274719021,30.523707328552856,36.21252443694599
50930,2020-09-20 13:00:00,1.0,216.06,81.7,2.501,84,85,0.249932895884899,2.2510671041151,2.501,0.9977252047315742,0.646551724137931,0.2307692307692307,Postfire,57.88804258849826,44.12115805204058,30.512367202827143,36.20320783751015
50931,2020-09-20 14:00:00,0.5,145.026,61.0,1.679,84,85,0.26365110075962,1.41534889924038,1.679,0.6237488626023658,0.468103448275862,0.3076923076923077,Postfire,48.387362745227215,42.86494137517976,28.690581658433395,34.69583094790332
50932,2020-09-20 15:00:00,0.0,103.167,45.8,1.194,84,85,0.276943735844677,0.917056264155323,1.194,0.4030937215650591,0.3370689655172413,0.3846153846153846,Postfire,41.507772081998,42.136441614117466,27.654698661294457,33.828820400602055
50933,2020-09-20 16:00:00,0.0,79.583,39.7,0.921,84,85,0.288954373051756,0.632045626948244,0.921,0.2788898999090082,0.2844827586206896,0.4615384615384615,Postfire,36.93246326804387,41.7304859265783,27.0840987693081,33.34799757424819
50934,2020-09-20 17:00:00,0.0,76.045,35.5,0.88,84,85,0.299613815382142,0.580386184617858,0.88,0.2602365787079163,0.2482758620689655,0.5384615384615384,Postfire,36.18354328515803,41.66977253232413,26.9991731420822,33.27623126392999
50935,2020-09-20 18:00:00,0.0,67.795,30.8,0.785,84,85,0.30889831978053,0.47610168021947,0.785,0.2170154686078253,0.2077586206896551,0.6153846153846154,Postfire,34.37093774700885,41.52934975683045,26.80316184168357,33.11038864173289
50936,2020-09-20 19:00:00,0.0,62.851,30.3,0.727,84,85,0.316803978054708,0.410196021945292,0.727,0.1906278434940855,0.2034482758620689,0.6923076923076923,Postfire,33.20432450056532,41.44379262724857,26.684017693203806,33.009442598593225
50937,2020-09-20 20:00:00,0.0,60.316,24.8,0.698,84,85,0.32333916395815,0.37466083604185,0.698,0.1774340309372156,0.1560344827586207,0.7692307692307693,Postfire,32.60177865607413,41.40106367006039,26.62459479406061,32.95905622304481
50938,2020-09-20 21:00:00,0.0,54.794,21.4,0.634,84,85,0.328561464778491,0.305438535221509,0.634,0.1483166515013649,0.1267241379310345,0.8461538461538461,Postfire,31.221351130164383,41.306882206179125,26.493805841062745,32.84806284010608
50939,2020-09-20 22:00:00,0.0,50.133,17.6,0.58,84,85,0.332623952240588,0.247376047759411,0.58,0.1237488626023657,0.0939655172413793,0.9230769230769232,Postfire,29.99569391409641,41.22754166205229,26.383827976924344,32.75463043145275
