"","datetime","smooth_st_flow","total_flow","storm_id","X","Rainfall..mm.","Discharge..ML.d.","conc","q_cms","rescaled_conc","time_step","norm_tot_q","norm_c","norm_ts","filter_para","sf_thresh","run_id"
"1704",2020-03-16 23:00:00,0.39418572284052,0.83,"storm_146",46428,0,71.754,9.2,0.83,0.76020987819569,13,0.172733761598858,0.47972972972973,0.8,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1705",2020-03-17,0.317894268848306,0.856,"storm_146",46429,0,73.97,8.2,0.856,0.677578369696158,14,0.19129193433262,0.412162162162162,0.866666666666667,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1706",2020-03-17 01:00:00,0.26109130450508,0.825,"storm_146",46430,0,71.266,7.1,0.825,0.586683710346674,15,0.169164882226981,0.337837837837838,0.933333333333333,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1707",2020-03-17 02:00:00,0.220484393543899,0.728,"storm_146",46431,0,62.857,6.4,0.728,0.528841654397002,16,0.0999286224125625,0.290540540540541,1,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1708",2020-03-25 13:00:00,0.326350772137573,0.254,"storm_147",46634,0,21.95,1.3,0.254,0.107420961049391,1,0,0,0,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1709",2020-03-25 14:00:00,0.645933453500156,0.439,"storm_147",46635,0,37.957,11.9,0.439,0.983314951144425,2,0.0309830849104003,0.0707138092061374,0.0222222222222222,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1710",2020-03-25 15:00:00,0.884114791952413,1.882,"storm_147",46636,0,162.618,39.3,1.882,3.24741828403159,3,0.272651147211522,0.253502334889927,0.0444444444444444,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1711",2020-03-25 16:00:00,0.930022132790682,1.385,"storm_147",46637,9,119.699,26.6,1.385,2.19799812608754,4,0.189415508290069,0.168779186124083,0.0666666666666667,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1712",2020-03-25 17:00:00,0.86325245527679,1.096,"storm_147",46638,0,94.677,18.4,1.096,1.52041975639138,5,0.141014905375984,0.114076050700467,0.0888888888888889,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1713",2020-03-25 18:00:00,0.785941215539651,0.943,"storm_147",46639,0,81.448,20.6,0.943,1.70220907509035,6,0.11539105677441,0.128752501667779,0.111111111111111,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1714",2020-03-25 19:00:00,0.763109717027861,0.932,"storm_147",46640,0,80.505,19,0.932,1.5699986614911,7,0.113548819293251,0.118078719146097,0.133333333333333,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1715",2020-03-25 20:00:00,0.798713053830312,0.856,"storm_147",46641,2,73.925,22.2,0.856,1.8344194886896,8,0.100820633059789,0.13942628418946,0.155555555555556,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1716",2020-03-25 21:00:00,0.841212255503334,1.368,"storm_147",46642,2.5,118.179,39.9,1.368,3.29699718913131,9,0.186568414001005,0.257505003335557,0.177777777777778,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1717",2020-03-25 22:00:00,0.931178080832702,1.213,"storm_147",46643,8.5,104.786,27.1,1.213,2.2393138803373,10,0.160609613130129,0.172114743162108,0.2,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1718",2020-03-25 23:00:00,1.3125045476773,0.995,"storm_147",46644,3,85.956,14.8,0.995,1.22294632579307,11,0.124099815776252,0.0900600400266845,0.222222222222222,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1719",2020-03-26,2.1594142710261,1.215,"storm_147",46645,0.5,104.936,20.5,1.215,1.6939459242404,12,0.160944565399431,0.128085390260173,0.244444444444444,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1720",2020-03-26 01:00:00,3.17114825200335,3.574,"storm_147",46646,1,308.754,107.4,3.574,8.87462401284969,13,0.556020767040697,0.707805203468979,0.266666666666667,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1721",2020-03-26 02:00:00,3.7903929059287,6.225,"storm_147",46647,1.5,537.844,151.2,6.225,12.4938840851292,14,1,1,0.288888888888889,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1722",2020-03-26 03:00:00,3.87414679086325,4.615,"storm_147",46648,0,398.709,91.9,4.615,7.59383563110695,15,0.730363423212192,0.604402935290194,0.311111111111111,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1723",2020-03-26 04:00:00,3.65039582779452,4.177,"storm_147",46649,0,360.857,122,4.177,10.0810440369428,16,0.657008876235136,0.80520346897932,0.333333333333333,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1724",2020-03-26 05:00:00,3.28146278630268,4,"storm_147",46650,1,345.581,113.4,4,9.37041306384688,17,0.627365600401943,0.747831887925284,0.355555555555556,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1725",2020-03-26 06:00:00,2.86789484891142,3.406,"storm_147",46651,0,294.275,73,3.406,6.0321001204658,18,0.52788477641936,0.478318879252835,0.377777777777778,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1726",2020-03-26 07:00:00,2.48046494072534,2.934,"storm_147",46652,0,253.501,78.5,2.934,6.48657341721322,19,0.448836040864177,0.515010006671114,0.4,"0.94","0.2","FC = 0.94, SFT = 0.2"
