"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"30","FC = 0.98, SFT = 0.8","2021-09-30 17:00:00","2021-10-03 10:00:00",456578.352122112,66,6917.85382003199,"0.98","0.8","storm_30"
"31","FC = 0.98, SFT = 0.8","2021-10-15 15:00:00","2021-10-16 21:00:00",113442.202631275,31,3659.42589133146,"0.98","0.8","storm_31"
"32","FC = 0.98, SFT = 0.8","2021-11-07 21:00:00","2021-11-10",602557.891215586,52,11587.6517541459,"0.98","0.8","storm_32"
"33","FC = 0.98, SFT = 0.8","2021-11-10 18:00:00","2021-11-16 19:00:00",2525647.95444641,146,17298.9585920987,"0.98","0.8","storm_33"
"34","FC = 0.98, SFT = 0.8","2021-11-22 02:00:00","2021-11-22 19:00:00",55128.8158388742,18,3062.71199104857,"0.98","0.8","storm_34"
"35","FC = 0.98, SFT = 0.8","2021-11-25 21:00:00","2021-11-29 19:00:00",1694264.05883013,95,17834.3585140013,"0.98","0.8","storm_35"
"36","FC = 0.98, SFT = 0.8","2021-12-01 20:00:00","2021-12-03 19:00:00",253725.722406549,48,5285.95255013643,"0.98","0.8","storm_36"
"37","FC = 0.98, SFT = 0.8","2021-12-08 17:00:00","2021-12-12 03:00:00",857531.30081025,83,10331.7024194006,"0.98","0.8","storm_37"
"38","FC = 0.98, SFT = 0.8","2021-12-26 13:00:00","2021-12-28 04:00:00",312494.215725315,40,7812.35539313288,"0.98","0.8","storm_38"
"39","FC = 0.97, SFT = 0.8","2020-02-09 03:00:00","2020-02-10 18:00:00",552182.891913407,40,13804.5722978352,"0.97","0.8","storm_1"
"40","FC = 0.97, SFT = 0.8","2020-03-06 01:00:00","2020-03-07 03:00:00",117121.705633683,27,4337.84094939567,"0.97","0.8","storm_2"
"41","FC = 0.97, SFT = 0.8","2020-04-04 03:00:00","2020-04-16 14:00:00",155466.793450535,19,8182.46281318606,"0.97","0.8","storm_3"
"42","FC = 0.97, SFT = 0.8","2020-04-30 07:00:00","2020-05-02 09:00:00",371249.360616765,51,7279.39922777971,"0.97","0.8","storm_4"
"43","FC = 0.97, SFT = 0.8","2020-07-27 01:00:00","2020-07-30 21:00:00",1597200.63145392,93,17174.2003382142,"0.97","0.8","storm_5"
"44","FC = 0.97, SFT = 0.8","2020-08-07 21:00:00","2020-08-09 14:00:00",350157.241112149,42,8337.07716933688,"0.97","0.8","storm_6"
"45","FC = 0.97, SFT = 0.8","2020-08-09 23:00:00","2020-08-12 06:00:00",1025238.37595964,56,18307.8281421364,"0.97","0.8","storm_7"
"46","FC = 0.97, SFT = 0.8","2020-08-13 07:00:00","2020-08-14 08:00:00",172584.999041591,26,6637.88457852275,"0.97","0.8","storm_8"
"47","FC = 0.97, SFT = 0.8","2020-08-14 22:00:00","2020-08-17 12:00:00",706202.635774501,63,11209.5656472143,"0.97","0.8","storm_9"
"48","FC = 0.97, SFT = 0.8","2020-08-20 13:00:00","2020-08-21 10:00:00",85804.2624669355,22,3900.19374849707,"0.97","0.8","storm_10"
"49","FC = 0.97, SFT = 0.8","2020-08-22 14:00:00","2020-08-25 10:00:00",518863.645178759,69,7519.7629736052,"0.97","0.8","storm_11"
"50","FC = 0.97, SFT = 0.8","2020-09-09 22:00:00","2020-09-11 14:00:00",221307.958037107,41,5397.75507407578,"0.97","0.8","storm_12"
"51","FC = 0.97, SFT = 0.8","2020-09-20 16:00:00","2020-09-22 07:00:00",213604.215972035,40,5340.10539930087,"0.97","0.8","storm_13"
"52","FC = 0.97, SFT = 0.8","2020-09-22 12:00:00","2020-09-23 17:00:00",119823.827852438,30,3994.12759508128,"0.97","0.8","storm_14"
"53","FC = 0.97, SFT = 0.8","2020-10-25 03:00:00","2020-10-27 14:00:00",308106.339035725,60,5135.10565059541,"0.97","0.8","storm_15"
"54","FC = 0.97, SFT = 0.8","2020-10-31 17:00:00","2020-11-01 15:00:00",193408.980067923,23,8409.08608990968,"0.97","0.8","storm_16"
"55","FC = 0.97, SFT = 0.8","2020-11-05 19:00:00","2020-11-06 15:00:00",104174.326190908,21,4960.68219956703,"0.97","0.8","storm_17"
"56","FC = 0.97, SFT = 0.8","2020-11-22 06:00:00","2020-11-23",108307.886645298,19,5700.41508659461,"0.97","0.8","storm_18"
"57","FC = 0.97, SFT = 0.8","2020-12-22 11:00:00","2020-12-23",51400.1731250137,14,3671.44093750098,"0.97","0.8","storm_19"
"58","FC = 0.97, SFT = 0.8","2021-01-04 15:00:00","2021-01-07 05:00:00",882019.155918495,63,14000.3040621983,"0.97","0.8","storm_20"
"59","FC = 0.97, SFT = 0.8","2021-02-02 05:00:00","2021-02-03 06:00:00",133762.851323805,26,5144.72505091558,"0.97","0.8","storm_21"
"60","FC = 0.97, SFT = 0.8","2021-03-20 14:00:00","2021-03-27 22:00:00",4144042.34955714,177,23412.6686415657,"0.97","0.8","storm_22"
"61","FC = 0.97, SFT = 0.8","2021-06-10 21:00:00","2021-06-12 07:00:00",115595.299806587,35,3302.72285161676,"0.97","0.8","storm_23"
"62","FC = 0.97, SFT = 0.8","2021-07-17 03:00:00","2021-07-19 18:00:00",338365.239568095,64,5286.95686825149,"0.97","0.8","storm_24"
"63","FC = 0.97, SFT = 0.8","2021-07-25 15:00:00","2021-07-26 18:00:00",107263.715295951,28,3830.84697485539,"0.97","0.8","storm_25"
"64","FC = 0.97, SFT = 0.8","2021-08-03 18:00:00","2021-08-05 03:00:00",118374.798491099,34,3481.61172032643,"0.97","0.8","storm_26"
"65","FC = 0.97, SFT = 0.8","2021-08-24 07:00:00","2021-08-27 11:00:00",1910248.00021248,77,24808.4155871751,"0.97","0.8","storm_27"
"66","FC = 0.97, SFT = 0.8","2021-09-05 08:00:00","2021-09-06 19:00:00",195704.205884438,36,5436.22794123439,"0.97","0.8","storm_28"
"67","FC = 0.97, SFT = 0.8","2021-09-30 17:00:00","2021-10-03 01:00:00",379501.511242123,57,6657.9212498618,"0.97","0.8","storm_29"
"68","FC = 0.97, SFT = 0.8","2021-10-16 04:00:00","2021-10-16 20:00:00",58831.5892995839,17,3460.68172350494,"0.97","0.8","storm_30"
"69","FC = 0.97, SFT = 0.8","2021-11-07 23:00:00","2021-11-09 20:00:00",529696.729584308,46,11515.146295311,"0.97","0.8","storm_31"
"70","FC = 0.97, SFT = 0.8","2021-11-10 19:00:00","2021-11-16 19:00:00",2235144.51230669,145,15414.7897400461,"0.97","0.8","storm_32"
"71","FC = 0.97, SFT = 0.8","2021-11-25 21:00:00","2021-11-29 05:00:00",1480331.53069903,81,18275.6979098646,"0.97","0.8","storm_33"
"72","FC = 0.97, SFT = 0.8","2021-12-01 20:00:00","2021-12-02 20:00:00",135053.485429402,25,5402.13941717608,"0.97","0.8","storm_34"
"73","FC = 0.97, SFT = 0.8","2021-12-03","2021-12-03 18:00:00",76483.2992055567,19,4025.43680029246,"0.97","0.8","storm_35"
"74","FC = 0.97, SFT = 0.8","2021-12-08 18:00:00","2021-12-11 21:00:00",734204.438286741,76,9660.58471429922,"0.97","0.8","storm_36"
"75","FC = 0.97, SFT = 0.8","2021-12-26 13:00:00","2021-12-27 23:00:00",279869.866975748,35,7996.28191359279,"0.97","0.8","storm_37"
"76","FC = 0.98, SFT = 0.7","2020-02-09 03:00:00","2020-02-10 22:00:00",587587.860483668,44,13354.269556447,"0.98","0.7","storm_1"
"77","FC = 0.98, SFT = 0.7","2020-03-06","2020-03-07 10:00:00",145603.802497847,35,4160.10864279563,"0.98","0.7","storm_2"
"78","FC = 0.98, SFT = 0.7","2020-04-04 02:00:00","2020-04-16 14:00:00",161313.882646712,20,8065.69413233561,"0.98","0.7","storm_3"
"79","FC = 0.98, SFT = 0.7","2020-04-30 07:00:00","2020-05-02 13:00:00",416943.428976848,55,7580.78961776087,"0.98","0.7","storm_4"
"80","FC = 0.98, SFT = 0.7","2020-07-27","2020-07-31 13:00:00",1847069.68085304,110,16791.5425532094,"0.98","0.7","storm_5"
"81","FC = 0.98, SFT = 0.7","2020-08-07 21:00:00","2020-08-12 18:00:00",1621307.26987029,118,13739.8921175449,"0.98","0.7","storm_6"
