"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"399","FC = 0.99, SFT = 0.2","2022-08-31 07:00:00","2022-09-02 20:00:00",75081.5303035671,62,1210.99242425108,"0.99","0.2","storm_399"
"400","FC = 0.99, SFT = 0.2","2022-09-03 14:00:00","2022-09-08 03:00:00",190336.061222073,110,1730.32782929157,"0.99","0.2","storm_400"
"401","FC = 0.99, SFT = 0.2","2022-09-09 08:00:00","2022-09-14 02:00:00",540637.6081332,115,4701.19659246261,"0.99","0.2","storm_401"
"402","FC = 0.99, SFT = 0.2","2022-09-15 13:00:00","2022-09-21 01:00:00",2603965.89868038,133,19578.6909675217,"0.99","0.2","storm_402"
"403","FC = 0.99, SFT = 0.2","2022-09-21 18:00:00","2022-09-26 19:00:00",539852.357626369,122,4425.01932480631,"0.99","0.2","storm_403"
"404","FC = 0.99, SFT = 0.2","2022-09-27 17:00:00","2022-10-04 17:00:00",2081644.21376115,169,12317.4213832021,"0.99","0.2","storm_404"
"405","FC = 0.99, SFT = 0.2","2022-11-10 07:00:00","2022-11-10 18:00:00",9826.79097362425,12,818.899247802021,"0.99","0.2","storm_405"
"406","FC = 0.99, SFT = 0.2","2022-12-12 05:00:00","2022-12-13 01:00:00",40015.3432615746,21,1905.49253626546,"0.99","0.2","storm_406"
"407","FC = 0.99, SFT = 0.2","2022-12-14 02:00:00","2022-12-14 22:00:00",21426.9909325157,21,1020.33290154837,"0.99","0.2","storm_407"
"408","FC = 0.99, SFT = 0.2","2022-12-23 10:00:00","2022-12-24 02:00:00",15245.8136264908,17,896.812566264162,"0.99","0.2","storm_408"
"409","FC = 0.99, SFT = 0.2","2023-01-01 19:00:00","2023-01-09 21:00:00",284246.529060756,195,1457.67450800388,"0.99","0.2","storm_409"
"410","FC = 0.99, SFT = 0.2","2023-01-16 03:00:00","2023-01-17 02:00:00",45603.2921430056,24,1900.13717262523,"0.99","0.2","storm_410"
"411","FC = 0.99, SFT = 0.2","2023-01-19 13:00:00","2023-01-23 05:00:00",160075.372502146,89,1798.59969103535,"0.99","0.2","storm_411"
"412","FC = 0.99, SFT = 0.2","2023-01-24 06:00:00","2023-01-24 20:00:00",11583.8403952121,15,772.25602634747,"0.99","0.2","storm_412"
"413","FC = 0.99, SFT = 0.2","2023-01-26 21:00:00","2023-01-29 06:00:00",160312.839639307,58,2764.01447653977,"0.99","0.2","storm_413"
"414","FC = 0.99, SFT = 0.2","2023-01-29 08:00:00","2023-01-29 19:00:00",10261.9998561688,12,855.166654680735,"0.99","0.2","storm_414"
"415","FC = 0.99, SFT = 0.2","2023-01-30 08:00:00","2023-02-03 05:00:00",188461.955329314,94,2004.91441839696,"0.99","0.2","storm_415"
"416","FC = 0.99, SFT = 0.2","2023-02-03 13:00:00","2023-02-04 02:00:00",22427.5411394244,14,1601.9672242446,"0.99","0.2","storm_416"
