id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts
101214,19/07/2021 7:00,229.502,3.2,2.656,71,72,1.1481,1.5079,2.656,0.742,0.024,0.825
101215,19/07/2021 8:00,224.001,3.1,2.593,71,72,1.146,1.447,2.593,0.711,0.022,0.841
101216,19/07/2021 9:00,219.685,2.8,2.543,71,72,1.1434,1.3996,2.543,0.686,0.016,0.857
101217,19/07/2021 10:00,214.108,2.7,2.478,71,72,1.1404,1.3376,2.478,0.654,0.013,0.873
101218,19/07/2021 11:00,211.086,2.5,2.443,71,72,1.137,1.306,2.443,0.637,0.009,0.889
101219,19/07/2021 12:00,207.027,2.4,2.396,71,72,1.1332,1.2628,2.396,0.614,0.007,0.905
101220,19/07/2021 13:00,204.066,2.5,2.362,71,72,1.129,1.233,2.362,0.597,0.009,0.921
101221,19/07/2021 14:00,201.648,2.5,2.334,71,72,1.1245,1.2095,2.334,0.583,0.009,0.937
101222,19/07/2021 15:00,197.185,2.3,2.282,71,72,1.1196,1.1624,2.282,0.557,0.004,0.952
101223,19/07/2021 16:00,191.864,2.4,2.221,71,72,1.1143,1.1067,2.221,0.527,0.007,0.968
101224,19/07/2021 17:00,186.661,2.4,2.16,71,72,1.1088,1.0512,2.16,0.497,0.007,0.984
101225,19/07/2021 18:00,181.493,2.4,2.101,71,72,1.1029,0.9981,2.101,0.468,0.007,1
101366,25/07/2021 15:00,162.265,2.6,1.878,72,73,1.1274,0.7506,1.878,0,0.25,0
101367,25/07/2021 16:00,173.86,2.6,2.012,72,73,1.1328,0.8792,2.012,0.165,0.25,0.037
101368,25/07/2021 17:00,192.575,3,2.229,72,73,1.1387,1.0903,2.229,0.433,0.5,0.074
101369,25/07/2021 18:00,198.011,3.5,2.292,72,73,1.1452,1.1468,2.292,0.51,0.813,0.111
101370,25/07/2021 19:00,196.686,3.6,2.276,72,73,1.1523,1.1237,2.276,0.491,0.875,0.148
101371,25/07/2021 20:00,188.4,3.4,2.181,72,73,1.16,1.021,2.181,0.374,0.75,0.185
101372,25/07/2021 21:00,187.887,3.4,2.175,72,73,1.1681,1.0069,2.175,0.366,0.75,0.222
101373,25/07/2021 22:00,192.88,3.4,2.232,72,73,1.1767,1.0553,2.232,0.436,0.75,0.259
101374,25/07/2021 23:00,196.77,3.2,2.277,72,73,1.1858,1.0912,2.277,0.492,0.625,0.296
101375,26/07/2021 0:00,200.606,3.2,2.322,72,73,1.1953,1.1267,2.322,0.547,0.625,0.333
101376,26/07/2021 1:00,207.029,3.2,2.396,72,73,1.2052,1.1908,2.396,0.639,0.625,0.37
101377,26/07/2021 2:00,210.983,3.3,2.442,72,73,1.2112,1.2308,2.442,0.695,0.687,0.407
101378,26/07/2021 3:00,210.875,3.4,2.441,72,73,1.2109,1.2301,2.441,0.694,0.75,0.444
101379,26/07/2021 4:00,213.459,3.3,2.471,72,73,1.2102,1.2608,2.471,0.731,0.687,0.481
101380,26/07/2021 5:00,217.058,3.3,2.512,72,73,1.2093,1.3027,2.512,0.782,0.687,0.519
101381,26/07/2021 6:00,228.271,3.5,2.642,72,73,1.208,1.434,2.642,0.942,0.813,0.556
101382,26/07/2021 7:00,232.331,3.8,2.689,72,73,1.2063,1.4827,2.689,1,1,0.593
101383,26/07/2021 8:00,221.268,3.2,2.561,72,73,1.2043,1.3567,2.561,0.842,0.625,0.63
101384,26/07/2021 9:00,203.871,3,2.36,72,73,1.202,1.158,2.36,0.594,0.5,0.667
101385,26/07/2021 10:00,199.46,2.6,2.309,72,73,1.1994,1.1096,2.309,0.531,0.25,0.704
101386,26/07/2021 11:00,198.838,2.5,2.301,72,73,1.1965,1.1045,2.301,0.522,0.187,0.741
101387,26/07/2021 12:00,196.154,2.4,2.27,72,73,1.1932,1.0768,2.27,0.483,0.125,0.778
101388,26/07/2021 13:00,195.023,2.3,2.257,72,73,1.1896,1.0674,2.257,0.467,0.062,0.815
101389,26/07/2021 14:00,194.612,2.2,2.252,72,73,1.1857,1.0663,2.252,0.461,0,0.852
101390,26/07/2021 15:00,192.777,2.3,2.231,72,73,1.1815,1.0495,2.231,0.435,0.062,0.889
101391,26/07/2021 16:00,189.626,2.2,2.195,72,73,1.177,1.018,2.195,0.391,0,0.926
101392,26/07/2021 17:00,189.42,2.2,2.192,72,73,1.1722,1.0198,2.192,0.387,0,0.963
101393,26/07/2021 18:00,187.886,2.3,2.175,72,73,1.1671,1.0079,2.175,0.366,0.062,1
101585,3/08/2021 18:00,147.578,2.2,1.708,73,74,0.8614,0.8466,1.708,0,0.25,0
101586,3/08/2021 19:00,149.8,2.3,1.734,73,74,0.8658,0.8682,1.734,0.058,0.375,0.03
101587,3/08/2021 20:00,155.958,2.5,1.805,73,74,0.8708,0.9342,1.805,0.217,0.625,0.061
101588,3/08/2021 21:00,158.629,2.7,1.836,73,74,0.8763,0.9597,1.836,0.286,0.875,0.091
101589,3/08/2021 22:00,150.267,2.6,1.739,73,74,0.8823,0.8567,1.739,0.069,0.75,0.121
101590,3/08/2021 23:00,147.931,2.4,1.712,73,74,0.8887,0.8233,1.712,0.009,0.5,0.152
101591,4/08/2021 0:00,149.981,2.4,1.736,73,74,0.8955,0.8405,1.736,0.063,0.5,0.182
101592,4/08/2021 1:00,155.42,2.4,1.799,73,74,0.9027,0.8963,1.799,0.203,0.5,0.212
101593,4/08/2021 2:00,163.774,2.6,1.896,73,74,0.9102,0.9858,1.896,0.42,0.75,0.242
101594,4/08/2021 3:00,168.144,2.5,1.946,73,74,0.9182,1.0278,1.946,0.531,0.625,0.273
101595,4/08/2021 4:00,165.85,2.4,1.92,73,74,0.9266,0.9934,1.92,0.473,0.5,0.303
101596,4/08/2021 5:00,170.742,2.4,1.976,73,74,0.9355,1.0405,1.976,0.598,0.5,0.333
101597,4/08/2021 6:00,173.563,2.5,2.009,73,74,0.9447,1.0643,2.009,0.672,0.625,0.364
101598,4/08/2021 7:00,177.407,2.6,2.053,73,74,0.9544,1.0986,2.053,0.77,0.75,0.394
101599,4/08/2021 8:00,183.006,2.8,2.118,73,74,0.9645,1.1535,2.118,0.915,1,0.424
101600,4/08/2021 9:00,186.251,2.6,2.156,73,74,0.975,1.181,2.156,1,0.75,0.455
101601,4/08/2021 10:00,183.913,2.5,2.129,73,74,0.9859,1.1431,2.129,0.94,0.625,0.485
101602,4/08/2021 11:00,182.297,2.4,2.11,73,74,0.9973,1.1127,2.11,0.897,0.5,0.515
101603,4/08/2021 12:00,179.09,2.2,2.073,73,74,1.0089,1.0641,2.073,0.815,0.25,0.545
101604,4/08/2021 13:00,177.6,2.1,2.056,73,74,1.0208,1.0352,2.056,0.777,0.125,0.576
101605,4/08/2021 14:00,175.623,2.1,2.033,73,74,1.033,1,2.033,0.725,0.125,0.606
101606,4/08/2021 15:00,172.979,2.1,2.002,73,74,1.0453,0.9567,2.002,0.656,0.125,0.636
101607,4/08/2021 16:00,169.971,2.1,1.967,73,74,1.0578,0.9092,1.967,0.578,0.125,0.667
101608,4/08/2021 17:00,171.613,2,1.986,73,74,1.0704,0.9156,1.986,0.621,0,0.697
101609,4/08/2021 18:00,174.346,2.1,2.018,73,74,1.083,0.935,2.018,0.692,0.125,0.727
101610,4/08/2021 19:00,178.594,2.2,2.067,73,74,1.0955,0.9715,2.067,0.801,0.25,0.758
101611,4/08/2021 20:00,181.189,2.2,2.097,73,74,1.1077,0.9893,2.097,0.868,0.25,0.788
101612,4/08/2021 21:00,180.588,2.3,2.09,73,74,1.1194,0.9706,2.09,0.853,0.375,0.818
101613,4/08/2021 22:00,181.089,2.1,2.096,73,74,1.1308,0.9652,2.096,0.866,0.125,0.848
101614,4/08/2021 23:00,180.587,2.3,2.09,73,74,1.1417,0.9483,2.09,0.853,0.375,0.879
101615,5/08/2021 0:00,179.089,2.2,2.073,73,74,1.1522,0.9208,2.073,0.815,0.25,0.909
101616,5/08/2021 1:00,177.598,2.3,2.056,73,74,1.1624,0.8936,2.056,0.777,0.375,0.939
101617,5/08/2021 2:00,175.331,2.2,2.029,73,74,1.1721,0.8569,2.029,0.717,0.25,0.97
101618,5/08/2021 3:00,173.271,2.3,2.005,73,74,1.1743,0.8307,2.005,0.663,0.375,1
102078,24/08/2021 7:00,111.662,4.1,1.292,74,75,0.588,0.704,1.292,0,0,0
102079,24/08/2021 8:00,135.999,7.1,1.574,74,75,0.5903,0.9837,1.574,0.015,0.004,0.013
102080,24/08/2021 9:00,183.683,11.3,2.126,74,75,0.5935,1.5325,2.126,0.044,0.011,0.026
102081,24/08/2021 10:00,258.986,14.7,2.998,74,75,0.5979,2.4001,2.998,0.09,0.016,0.039
102082,24/08/2021 11:00,340.476,19.3,3.941,74,75,0.6042,3.3368,3.941,0.139,0.022,0.053
102083,24/08/2021 12:00,445.62,39.2,5.158,74,75,0.6132,4.5448,5.158,0.203,0.052,0.066
102084,24/08/2021 13:00,567.23,54.1,6.565,74,75,0.6258,5.9392,6.565,0.277,0.074,0.079
102085,24/08/2021 14:00,709.029,47.5,8.206,74,75,0.6431,7.5629,8.206,0.364,0.064,0.092
102086,24/08/2021 15:00,854.511,555.7,9.89,74,75,0.6662,9.2238,9.89,0.452,0.814,0.105
102087,24/08/2021 16:00,999.784,681.9,11.572,74,75,0.6962,10.8758,11.572,0.541,1,0.118
102088,24/08/2021 17:00,1163.771,49.2,13.47,74,75,0.7342,12.7358,13.47,0.641,0.067,0.132
102089,24/08/2021 18:00,1326.56,43.7,15.354,74,75,0.7815,14.5725,15.354,0.74,0.058,0.145
102090,24/08/2021 19:00,1467.222,42.1,16.982,74,75,0.839,16.143,16.982,0.825,0.056,0.158
102091,24/08/2021 20:00,1500.588,35.5,17.368,74,75,0.9074,16.4606,17.368,0.846,0.046,0.171
102092,24/08/2021 21:00,1551.771,34.1,17.96,74,75,0.9866,16.9734,17.96,0.877,0.044,0.184
102093,24/08/2021 22:00,1571.496,27.8,18.189,74,75,1.0764,17.1126,18.189,0.889,0.035,0.197
102094,24/08/2021 23:00,1582.444,24.4,18.315,74,75,1.1762,17.1388,18.315,0.895,0.03,0.211
102095,25/08/2021 0:00,1644.615,80.6,19.035,74,75,1.2856,17.7494,19.035,0.933,0.113,0.224
102096,25/08/2021 1:00,1706.911,60.2,19.756,74,75,1.4046,18.3514,19.756,0.971,0.083,0.237
102097,25/08/2021 2:00,1754.206,28.8,20.303,74,75,1.533,18.77,20.303,1,0.036,0.25
102098,25/08/2021 3:00,1746.436,33.1,20.213,74,75,1.6705,18.5425,20.213,0.995,0.043,0.263
102099,25/08/2021 4:00,1731.52,64.2,20.041,74,75,1.8144,18.2266,20.041,0.986,0.089,0.276
102100,25/08/2021 5:00,1714.258,55,19.841,74,75,1.9578,17.8832,19.841,0.976,0.075,0.289
102101,25/08/2021 6:00,1664.197,24,19.262,74,75,2.0963,17.1657,19.262,0.945,0.029,0.303
102102,25/08/2021 7:00,1626.284,18.6,18.823,74,75,2.2298,16.5932,18.823,0.922,0.021,0.316
102103,25/08/2021 8:00,1603.652,14.4,18.561,74,75,2.3581,16.2029,18.561,0.908,0.015,0.329
102104,25/08/2021 9:00,1523.685,14.5,17.635,74,75,2.481,15.154,17.635,0.86,0.015,0.342
102105,25/08/2021 10:00,1504.605,13.4,17.414,74,75,2.5983,14.8157,17.414,0.848,0.014,0.355
102106,25/08/2021 11:00,1436.058,12.5,16.621,74,75,2.7099,13.9111,16.621,0.806,0.012,0.368
102107,25/08/2021 12:00,1371.191,11.8,15.87,74,75,2.8157,13.0543,15.87,0.767,0.011,0.382
102108,25/08/2021 13:00,1301.217,12.7,15.06,74,75,2.9156,12.1444,15.06,0.724,0.013,0.395
102109,25/08/2021 14:00,1226.212,12.4,14.192,74,75,3.0094,11.1826,14.192,0.679,0.012,0.408
102110,25/08/2021 15:00,1158.482,13.4,13.408,74,75,3.0972,10.3108,13.408,0.637,0.014,0.421
102111,25/08/2021 16:00,1083.919,12.9,12.545,74,75,3.1788,9.3662,12.545,0.592,0.013,0.434
102112,25/08/2021 17:00,1018.757,14.2,11.791,74,75,3.2065,8.5845,11.791,0.552,0.015,0.447
102113,25/08/2021 18:00,961.344,14.4,11.127,74,75,3.204,7.923,11.127,0.517,0.015,0.461
102114,25/08/2021 19:00,903.744,13.5,10.46,74,75,3.1993,7.2607,10.46,0.482,0.014,0.474
102115,25/08/2021 20:00,865.544,25.2,10.018,74,75,3.1926,6.8254,10.018,0.459,0.031,0.487
102116,25/08/2021 21:00,831.821,12.4,9.628,74,75,3.184,6.444,9.628,0.438,0.012,0.5
102117,25/08/2021 22:00,793.148,12.4,9.18,74,75,3.1737,6.0063,9.18,0.415,0.012,0.513
102118,25/08/2021 23:00,753.555,12,8.722,74,75,3.1617,5.5603,8.722,0.391,0.012,0.526
102119,26/08/2021 0:00,718.746,11.8,8.319,74,75,3.1482,5.1708,8.319,0.37,0.011,0.539
102120,26/08/2021 1:00,686.735,11.4,7.948,74,75,3.1332,4.8148,7.948,0.35,0.011,0.553
102121,26/08/2021 2:00,655.196,11.2,7.583,74,75,3.1168,4.4662,7.583,0.331,0.01,0.566
102122,26/08/2021 3:00,632.658,11.4,7.322,74,75,3.0992,4.2228,7.322,0.317,0.011,0.579
102123,26/08/2021 4:00,608.117,11.5,7.038,74,75,3.0803,3.9577,7.038,0.302,0.011,0.592
102124,26/08/2021 5:00,587.555,11.9,6.8,74,75,3.0603,3.7397,6.8,0.29,0.012,0.605
102125,26/08/2021 6:00,570.58,12.7,6.604,74,75,3.0391,3.5649,6.604,0.279,0.013,0.618
102126,26/08/2021 7:00,551.981,13.1,6.389,74,75,3.017,3.372,6.389,0.268,0.013,0.632
102127,26/08/2021 8:00,537.391,13.1,6.22,74,75,2.9938,3.2262,6.22,0.259,0.013,0.645
102128,26/08/2021 9:00,524.675,13.5,6.073,74,75,2.9696,3.1034,6.073,0.251,0.014,0.658
102129,26/08/2021 10:00,512.252,13.8,5.929,74,75,2.9445,2.9845,5.929,0.244,0.014,0.671
102130,26/08/2021 11:00,499.436,13.3,5.781,74,75,2.9185,2.8625,5.781,0.236,0.014,0.684
102131,26/08/2021 12:00,485.974,13.3,5.625,74,75,2.8916,2.7334,5.625,0.228,0.014,0.697
102132,26/08/2021 13:00,477.324,12.8,5.525,74,75,2.8648,2.6602,5.525,0.223,0.013,0.711
102133,26/08/2021 14:00,466.387,12.8,5.398,74,75,2.8387,2.5593,5.398,0.216,0.013,0.724
102134,26/08/2021 15:00,458.309,12.7,5.305,74,75,2.8135,2.4915,5.305,0.211,0.013,0.737
102135,26/08/2021 16:00,446.571,12.3,5.169,74,75,2.789,2.38,5.169,0.204,0.012,0.75
102136,26/08/2021 17:00,436.245,12.3,5.049,74,75,2.7653,2.2837,5.049,0.198,0.012,0.763
102137,26/08/2021 18:00,427.298,12,4.946,74,75,2.7423,2.2037,4.946,0.192,0.012,0.776
102138,26/08/2021 19:00,418.814,11.5,4.847,74,75,2.72,2.127,4.847,0.187,0.011,0.789
102139,26/08/2021 20:00,411.157,11.8,4.759,74,75,2.6983,2.0607,4.759,0.182,0.011,0.803
102140,26/08/2021 21:00,402.714,12.1,4.661,74,75,2.6771,1.9839,4.661,0.177,0.012,0.816
102141,26/08/2021 22:00,393.756,12.4,4.557,74,75,2.6566,1.9004,4.557,0.172,0.012,0.829
102142,26/08/2021 23:00,384.429,12.5,4.449,74,75,2.6366,1.8124,4.449,0.166,0.012,0.842
102143,27/08/2021 0:00,375.674,12.7,4.348,74,75,2.6171,1.7309,4.348,0.161,0.013,0.855
102144,27/08/2021 1:00,368.765,12.9,4.268,74,75,2.598,1.67,4.268,0.157,0.013,0.868
102145,27/08/2021 2:00,362.501,12.6,4.196,74,75,2.5793,1.6167,4.196,0.153,0.013,0.882
102146,27/08/2021 3:00,356.175,11.8,4.122,74,75,2.561,1.561,4.122,0.149,0.011,0.895
102147,27/08/2021 4:00,349.906,11.2,4.05,74,75,2.543,1.507,4.05,0.145,0.01,0.908
102148,27/08/2021 5:00,345.382,11,3.997,74,75,2.5253,1.4717,3.997,0.142,0.01,0.921
102149,27/08/2021 6:00,341.895,10.5,3.957,74,75,2.5079,1.4491,3.957,0.14,0.009,0.934
102150,27/08/2021 7:00,336.752,9.8,3.898,74,75,2.4909,1.4071,3.898,0.137,0.008,0.947
102151,27/08/2021 8:00,333.421,9.2,3.859,74,75,2.4741,1.3849,3.859,0.135,0.008,0.961
102152,27/08/2021 9:00,330.326,8.8,3.823,74,75,2.4576,1.3654,3.823,0.133,0.007,0.974
102153,27/08/2021 10:00,327.574,8.6,3.791,74,75,2.4413,1.3497,3.791,0.131,0.007,0.987
102154,27/08/2021 11:00,325.053,8.5,3.762,74,75,2.4253,1.3367,3.762,0.13,0.006,1
102367,5/09/2021 8:00,225.115,6.4,2.605,75,76,1.7515,0.8535,2.605,0,0.522,0
102368,5/09/2021 9:00,233.598,5.2,2.704,75,76,1.7559,0.9481,2.704,0.071,0,0.029
102369,5/09/2021 10:00,248.505,5.3,2.876,75,76,1.7608,1.1152,2.876,0.195,0.043,0.057
102370,5/09/2021 11:00,266.955,5.9,3.09,75,76,1.7665,1.3235,3.09,0.349,0.304,0.086
102371,5/09/2021 12:00,279.616,7.2,3.236,75,76,1.773,1.463,3.236,0.454,0.87,0.114
102372,5/09/2021 13:00,288.098,7.5,3.334,75,76,1.7804,1.5536,3.334,0.524,1,0.143
102373,5/09/2021 14:00,294.101,6.9,3.404,75,76,1.7888,1.6152,3.404,0.574,0.739,0.171
102374,5/09/2021 15:00,300.813,6.5,3.482,75,76,1.7982,1.6838,3.482,0.63,0.565,0.2
102375,5/09/2021 16:00,314.865,6.5,3.644,75,76,1.8085,1.8355,3.644,0.747,0.565,0.229
102376,5/09/2021 17:00,325.388,6.6,3.766,75,76,1.8199,1.9461,3.766,0.835,0.609,0.257
102377,5/09/2021 18:00,335.323,6.9,3.881,75,76,1.828,2.053,3.881,0.917,0.739,0.286
102378,5/09/2021 19:00,343.578,7.1,3.977,75,76,1.8276,2.1494,3.977,0.986,0.826,0.314
102379,5/09/2021 20:00,344.365,7.2,3.986,75,76,1.8269,2.1591,3.986,0.993,0.87,0.343
102380,5/09/2021 21:00,345.267,7,3.996,75,76,1.8256,2.1704,3.996,1,0.783,0.371
102381,5/09/2021 22:00,343.465,6.9,3.975,75,76,1.8238,2.1512,3.975,0.985,0.739,0.4
102382,5/09/2021 23:00,340.661,6.8,3.943,75,76,1.8215,2.1215,3.943,0.962,0.696,0.429
102383,6/09/2021 0:00,337.425,6.7,3.905,75,76,1.8186,2.0864,3.905,0.935,0.652,0.457
102384,6/09/2021 1:00,333.2,6.6,3.856,75,76,1.8153,2.0407,3.856,0.899,0.609,0.486
102385,6/09/2021 2:00,330.107,6.5,3.821,75,76,1.8114,2.0096,3.821,0.874,0.565,0.514
102386,6/09/2021 3:00,322.108,6.4,3.728,75,76,1.807,1.921,3.728,0.807,0.522,0.543
102387,6/09/2021 4:00,318.848,6.3,3.69,75,76,1.8022,1.8878,3.69,0.78,0.478,0.571
102388,6/09/2021 5:00,314.851,6.3,3.644,75,76,1.7968,1.8472,3.644,0.747,0.478,0.6
102389,6/09/2021 6:00,310.667,6.3,3.596,75,76,1.7909,1.8051,3.596,0.712,0.478,0.629
102390,6/09/2021 7:00,303.653,6.3,3.515,75,76,1.7845,1.7305,3.515,0.654,0.478,0.657
102391,6/09/2021 8:00,297.651,6.1,3.445,75,76,1.7776,1.6674,3.445,0.604,0.391,0.686
102392,6/09/2021 9:00,293.996,6,3.403,75,76,1.7703,1.6327,3.403,0.574,0.348,0.714
102393,6/09/2021 10:00,289.539,5.9,3.351,75,76,1.7624,1.5886,3.351,0.536,0.304,0.743
102394,6/09/2021 11:00,285.219,6,3.301,75,76,1.7541,1.5469,3.301,0.5,0.348,0.771
102395,6/09/2021 12:00,281.643,5.6,3.26,75,76,1.7454,1.5146,3.26,0.471,0.174,0.8
102396,6/09/2021 13:00,278.493,5.8,3.223,75,76,1.7362,1.4868,3.223,0.444,0.261,0.829
102397,6/09/2021 14:00,274.457,5.9,3.177,75,76,1.7266,1.4504,3.177,0.411,0.304,0.857
102398,6/09/2021 15:00,269.878,5.8,3.124,75,76,1.7165,1.4075,3.124,0.373,0.261,0.886
102399,6/09/2021 16:00,263.797,5.7,3.053,75,76,1.706,1.347,3.053,0.322,0.217,0.914
102400,6/09/2021 17:00,258.669,5.5,2.994,75,76,1.6952,1.2988,2.994,0.28,0.13,0.943
102401,6/09/2021 18:00,253.246,5.7,2.931,75,76,1.6839,1.2471,2.931,0.234,0.217,0.971
102402,6/09/2021 19:00,247.645,5.7,2.866,75,76,1.6722,1.1938,2.866,0.188,0.217,1
102976,30/09/2021 17:00,97.62,3.2,1.13,76,77,0.3195,0.8105,1.13,0,0,0
102977,30/09/2021 18:00,108.212,3.5,1.252,76,77,0.3252,0.9268,1.252,0.053,0.039,0.018
102978,30/09/2021 19:00,110.424,3.6,1.278,76,77,0.3315,0.9465,1.278,0.064,0.052,0.036
102979,30/09/2021 20:00,115.198,3.8,1.333,76,77,0.3382,0.9948,1.333,0.088,0.078,0.054
102980,30/09/2021 21:00,119.029,4,1.378,76,77,0.3454,1.0326,1.378,0.107,0.104,0.071
102981,30/09/2021 22:00,117.056,3.9,1.355,76,77,0.3531,1.0019,1.355,0.097,0.091,0.089
102982,30/09/2021 23:00,118.001,4.5,1.366,76,77,0.3612,1.0048,1.366,0.102,0.169,0.107
102983,1/10/2021 0:00,120.063,5.2,1.39,76,77,0.3698,1.0202,1.39,0.113,0.26,0.125
102984,1/10/2021 1:00,123.772,4.9,1.433,76,77,0.3788,1.0542,1.433,0.131,0.221,0.143
102985,1/10/2021 2:00,129.441,5.1,1.498,76,77,0.3882,1.1098,1.498,0.159,0.247,0.161
102986,1/10/2021 3:00,157.371,5.5,1.821,76,77,0.3981,1.4229,1.821,0.299,0.299,0.179
102987,1/10/2021 4:00,187.701,6.3,2.172,76,77,0.4088,1.7632,2.172,0.451,0.403,0.196
102988,1/10/2021 5:00,202.942,6.7,2.349,76,77,0.4203,1.9287,2.349,0.528,0.455,0.214
102989,1/10/2021 6:00,220.825,7.1,2.556,76,77,0.4329,2.1231,2.556,0.618,0.506,0.232
102990,1/10/2021 7:00,237.852,7.9,2.753,76,77,0.4467,2.3063,2.753,0.703,0.61,0.25
102991,1/10/2021 8:00,254.241,9.4,2.943,76,77,0.4617,2.4813,2.943,0.785,0.805,0.268
102992,1/10/2021 9:00,273.914,10.9,3.17,76,77,0.4781,2.6919,3.17,0.883,1,0.286
102993,1/10/2021 10:00,289.552,10,3.351,76,77,0.4959,2.8551,3.351,0.962,0.883,0.304
102994,1/10/2021 11:00,297.125,8.9,3.439,76,77,0.5152,2.9238,3.439,1,0.74,0.321
102995,1/10/2021 12:00,296.602,7.9,3.433,76,77,0.536,2.897,3.433,0.997,0.61,0.339
102996,1/10/2021 13:00,293.58,7.1,3.398,76,77,0.5581,2.8399,3.398,0.982,0.506,0.357
102997,1/10/2021 14:00,293.787,6.6,3.4,76,77,0.5816,2.8184,3.4,0.983,0.442,0.375
102998,1/10/2021 15:00,294.099,6.2,3.404,76,77,0.6061,2.7979,3.404,0.985,0.39,0.393
102999,1/10/2021 16:00,295.559,6.6,3.421,76,77,0.6318,2.7892,3.421,0.992,0.442,0.411
103000,1/10/2021 17:00,292.956,6.1,3.391,76,77,0.6584,2.7326,3.391,0.979,0.377,0.429
103001,1/10/2021 18:00,291.297,7.2,3.371,76,77,0.6859,2.6851,3.371,0.971,0.519,0.446
103002,1/10/2021 19:00,292.552,6.3,3.386,76,77,0.7142,2.6718,3.386,0.977,0.403,0.464
103003,1/10/2021 20:00,296.92,6.7,3.437,76,77,0.7432,2.6938,3.437,0.999,0.455,0.482
103004,1/10/2021 21:00,291.298,6.7,3.372,76,77,0.7727,2.5993,3.372,0.971,0.455,0.5
103005,1/10/2021 22:00,288.609,6.6,3.34,76,77,0.8016,2.5384,3.34,0.957,0.442,0.518
103006,1/10/2021 23:00,285.014,6.5,3.299,76,77,0.8296,2.4694,3.299,0.939,0.429,0.536
103007,2/10/2021 0:00,281.54,6.8,3.259,76,77,0.8567,2.4023,3.259,0.922,0.468,0.554
103008,2/10/2021 1:00,279.608,6.9,3.236,76,77,0.8828,2.3532,3.236,0.912,0.481,0.571
103009,2/10/2021 2:00,277.885,6.8,3.216,76,77,0.908,2.308,3.216,0.903,0.468,0.589
103010,2/10/2021 3:00,275.665,6.6,3.191,76,77,0.9321,2.2589,3.191,0.893,0.442,0.607
103011,2/10/2021 4:00,273.955,6.5,3.171,76,77,0.9417,2.2293,3.171,0.884,0.429,0.625
103012,2/10/2021 5:00,271.847,6.4,3.146,76,77,0.9409,2.2051,3.146,0.873,0.416,0.643
103013,2/10/2021 6:00,269.702,6.3,3.122,76,77,0.9394,2.1826,3.122,0.863,0.403,0.661
103014,2/10/2021 7:00,264.903,6.2,3.066,76,77,0.9373,2.1287,3.066,0.838,0.39,0.679
103015,2/10/2021 8:00,260.615,5.9,3.016,76,77,0.9345,2.0815,3.016,0.817,0.351,0.696
103016,2/10/2021 9:00,255.407,5.8,2.956,76,77,0.931,2.025,2.956,0.791,0.338,0.714
103017,2/10/2021 10:00,249.486,5.7,2.888,76,77,0.9269,1.9611,2.888,0.761,0.325,0.732
103018,2/10/2021 11:00,245.347,5.4,2.84,76,77,0.9222,1.9178,2.84,0.741,0.286,0.75
103019,2/10/2021 12:00,240.496,5.1,2.784,76,77,0.9168,1.8672,2.784,0.716,0.247,0.768
103020,2/10/2021 13:00,235.072,4.9,2.721,76,77,0.9108,1.8102,2.721,0.689,0.221,0.786
103021,2/10/2021 14:00,229.381,4.9,2.655,76,77,0.9042,1.7508,2.655,0.66,0.221,0.804
103022,2/10/2021 15:00,224.444,4.9,2.598,76,77,0.8971,1.7009,2.598,0.636,0.221,0.821
103023,2/10/2021 16:00,219.132,4.8,2.536,76,77,0.8893,1.6467,2.536,0.609,0.208,0.839
103024,2/10/2021 17:00,213.135,4.8,2.467,76,77,0.8811,1.5859,2.467,0.579,0.208,0.857
103025,2/10/2021 18:00,210.763,4.8,2.439,76,77,0.8723,1.5667,2.439,0.567,0.208,0.875
103026,2/10/2021 19:00,206.602,4.9,2.391,76,77,0.863,1.528,2.391,0.546,0.221,0.893
103027,2/10/2021 20:00,201.966,5,2.338,76,77,0.8531,1.4849,2.338,0.523,0.234,0.911
103028,2/10/2021 21:00,195.539,4.9,2.263,76,77,0.8428,1.4202,2.263,0.491,0.221,0.929
103029,2/10/2021 22:00,191.556,4.9,2.217,76,77,0.8321,1.3849,2.217,0.471,0.221,0.946
103030,2/10/2021 23:00,186.151,4.9,2.155,76,77,0.8209,1.3341,2.155,0.444,0.221,0.964
103031,3/10/2021 0:00,180.392,4.7,2.088,76,77,0.8092,1.2788,2.088,0.415,0.195,0.982
103032,3/10/2021 1:00,175.036,4.7,2.026,76,77,0.7971,1.2289,2.026,0.388,0.195,1
103347,16/10/2021 4:00,114.645,4.6,1.327,77,78,0.5143,0.8127,1.327,0,0,0
103348,16/10/2021 5:00,119.751,5,1.386,77,78,0.5226,0.8634,1.386,0.143,0.174,0.063
103349,16/10/2021 6:00,119.428,5.2,1.382,77,78,0.5311,0.8509,1.382,0.133,0.261,0.125
103350,16/10/2021 7:00,117.686,6.2,1.362,77,78,0.54,0.822,1.362,0.085,0.696,0.188
103351,16/10/2021 8:00,124.774,6.9,1.444,77,78,0.5488,0.8952,1.444,0.284,1,0.25
103352,16/10/2021 9:00,136.517,5.4,1.58,77,78,0.5553,1.0247,1.58,0.614,0.348,0.313
103353,16/10/2021 10:00,143.541,5.4,1.661,77,78,0.5552,1.1058,1.661,0.811,0.348,0.375
