id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms)
1325,15/12/2017,34.724,1.5,0.402
1326,16/12/2017,17.599,1.6,0.204
1327,17/12/2017,38.187,1.7,0.442
1328,18/12/2017,112.612,158.7,1.303
1329,19/12/2017,161.25,17.4,1.866
1330,20/12/2017,76.258,4.6,0.883
1331,21/12/2017,34.452,3.5,0.399
1332,22/12/2017,25.912,3.4,0.3
1333,23/12/2017,26.145,2.9,0.303
1334,24/12/2017,29.313,2.9,0.339
1335,25/12/2017,42.255,3.8,0.489
1336,26/12/2017,16.127,3.6,0.187
1337,27/12/2017,17.858,3.3,0.207
1338,28/12/2017,26.742,3,0.31
1339,29/12/2017,24.757,3.1,0.287
1340,30/12/2017,30.205,3.4,0.35
1341,31/12/2017,46.15,4.2,0.534
1342,1/01/2018,28.156,3.7,0.326
1343,2/01/2018,26.414,3.6,0.306
1344,3/01/2018,26.866,3.6,0.311
1345,4/01/2018,25.253,3.5,0.292
1346,5/01/2018,23.619,3.4,0.273
1347,6/01/2018,25.72,3.4,0.298
1348,7/01/2018,28.286,3.6,0.327
1349,8/01/2018,25.15,3.6,0.291
1350,9/01/2018,26.665,3.9,0.309
1351,10/01/2018,58.259,8.8,0.674
1352,11/01/2018,46.428,5.4,0.537
1353,12/01/2018,40.939,3.7,0.474
1354,13/01/2018,43.391,3.6,0.502
1355,14/01/2018,35.694,3.6,0.413
1356,15/01/2018,18.344,3.5,0.212
1357,16/01/2018,15.205,3.3,0.176
1358,17/01/2018,18.305,3.3,0.212
1359,18/01/2018,18.94,3.1,0.219
1360,19/01/2018,19.058,3.1,0.221
1361,20/01/2018,19.972,3.2,0.231
1362,21/01/2018,19.603,3.5,0.227
1363,22/01/2018,21.982,5.1,0.254
1364,23/01/2018,18.886,6.3,0.219
1365,24/01/2018,18.073,6.9,0.209
1366,25/01/2018,21.828,7.4,0.253
1367,26/01/2018,20.166,7.6,0.233
1368,27/01/2018,25.323,8.1,0.293
1369,28/01/2018,39.016,8.7,0.452
1370,29/01/2018,37.049,7.9,0.429
1371,30/01/2018,33.97,7.5,0.393
1372,31/01/2018,29.474,6.2,0.341
1373,4/02/2018,22.694,2.6,0.263
1374,5/02/2018,21.219,2.5,0.246
1375,6/02/2018,21.598,2.2,0.25
1376,7/02/2018,22.194,2.2,0.257
1377,8/02/2018,22.031,2.3,0.255
1378,9/02/2018,22.582,2.5,0.261
1379,10/02/2018,24.383,2.7,0.282
1380,11/02/2018,32.137,3.3,0.372
1381,12/02/2018,29.019,3.4,0.336
1382,13/02/2018,23.831,3.3,0.276
1383,14/02/2018,17.364,3.1,0.201
1384,15/02/2018,24.217,3.3,0.28
1385,16/02/2018,17.832,3.2,0.206
1386,17/02/2018,15.237,3.5,0.176
1387,18/02/2018,17.894,3.3,0.207
1388,19/02/2018,21.882,3.2,0.253
1389,20/02/2018,22.215,3.8,0.257
1390,21/02/2018,32.137,3.7,0.372
1391,22/02/2018,27.712,3.1,0.321
1392,23/02/2018,26.505,2.9,0.307
1393,24/02/2018,24.353,2.8,0.282
1394,25/02/2018,33.035,3.4,0.382
1395,26/02/2018,51.909,11.3,0.601
1396,27/02/2018,203.142,15.8,2.351
1397,28/02/2018,105.171,5,1.217
1398,1/03/2018,60.268,3.8,0.698
1399,2/03/2018,36.96,3.2,0.428
1400,3/03/2018,30.73,3.4,0.356
1401,4/03/2018,31.825,3.2,0.368
1402,5/03/2018,27.505,3.2,0.318
1403,6/03/2018,28.408,3.2,0.329
1404,7/03/2018,53.317,3.6,0.617
1405,8/03/2018,42.791,2.8,0.495
1406,9/03/2018,46.836,2.9,0.542
1407,10/03/2018,47.898,3.1,0.554
1408,11/03/2018,38.362,3,0.444
1409,12/03/2018,29.401,2.8,0.34
1410,13/03/2018,26.697,2.7,0.309
1411,14/03/2018,29.573,2.7,0.342
1412,15/03/2018,32.225,3.1,0.373
1413,16/03/2018,37.518,3.2,0.434
1414,17/03/2018,25.011,3.3,0.289
1415,18/03/2018,27.88,3.7,0.323
1416,19/03/2018,54.687,5.3,0.633
1417,20/03/2018,24.153,5.5,0.28
1418,21/03/2018,17.888,4.5,0.207
1419,22/03/2018,11.131,3.5,0.129
1420,23/03/2018,18.236,3.5,0.211
1421,24/03/2018,23.486,3.3,0.272
1422,25/03/2018,30.857,3.7,0.357
1423,26/03/2018,59.545,5.4,0.689
1424,27/03/2018,39.078,6.4,0.452
1425,28/03/2018,20.387,5.5,0.236
1426,29/03/2018,26.942,4.1,0.312
1427,30/03/2018,29.858,4.9,0.346
1428,31/03/2018,57.302,6.4,0.663
1429,1/04/2018,99.163,8,1.148
1430,2/04/2018,85.07,11.7,0.985
1431,3/04/2018,83.881,10.7,0.971
1432,4/04/2018,73.989,11.3,0.856
1433,5/04/2018,75.346,10.8,0.872
1434,6/04/2018,79.065,8.4,0.915
1435,7/04/2018,85.369,7.8,0.988
1436,8/04/2018,74.479,8,0.862
1437,9/04/2018,88.329,7.9,1.022
1438,10/04/2018,84.332,8.9,0.976
1439,11/04/2018,72.068,9.7,0.834
1440,12/04/2018,79.56,9.7,0.921
1441,13/04/2018,82.585,9,0.956
1442,14/04/2018,123.711,11.6,1.432
1443,15/04/2018,167.166,14.1,1.935
1444,16/04/2018,100.579,13,1.164
1445,17/04/2018,79.405,10.9,0.919
1446,18/04/2018,52.997,9.3,0.613
1447,19/04/2018,38.559,7.9,0.446
1448,20/04/2018,67.521,8.4,0.781
1449,21/04/2018,105.53,10.3,1.221
1450,22/04/2018,102.151,11.9,1.182
1451,23/04/2018,102.771,11.2,1.189
1452,24/04/2018,100.201,18.5,1.16
1453,25/04/2018,90.437,17.4,1.047
1454,26/04/2018,90.53,16.2,1.048
1455,27/04/2018,95.07,14.5,1.1
1456,28/04/2018,99.843,15.4,1.156
1457,29/04/2018,91.164,14.1,1.055
1458,30/04/2018,92.487,13.2,1.07
1459,1/05/2018,93.053,12.6,1.077
1460,2/05/2018,80.996,12.3,0.937
1461,3/05/2018,84.955,12.6,0.983
1462,4/05/2018,100.348,14.6,1.161
1463,5/05/2018,101.933,14.3,1.18
1464,6/05/2018,56.636,12.9,0.656
1465,7/05/2018,63.129,12.1,0.731
1466,8/05/2018,83.735,11.4,0.969
1467,9/05/2018,72.785,11.4,0.842
1468,10/05/2018,74.12,10.7,0.858
1469,11/05/2018,104.13,12.1,1.205
1470,12/05/2018,84.479,12.3,0.978
1471,13/05/2018,58.795,10.6,0.68
1472,14/05/2018,17.433,9,0.202
1473,15/05/2018,60.736,7.7,0.703
1474,16/05/2018,69.323,7.6,0.802
1475,17/05/2018,70.1,7.7,0.811
1476,18/05/2018,62.27,7.3,0.721
1477,19/05/2018,81.201,7.7,0.94
1478,20/05/2018,72.737,7.3,0.842
1479,21/05/2018,72.135,7.1,0.835
1480,22/05/2018,71.911,6.4,0.832
1481,23/05/2018,67.807,6.5,0.785
1482,24/05/2018,67.875,6.1,0.786
1483,25/05/2018,46.344,5.9,0.536
1484,26/05/2018,17.671,5.9,0.205
1485,27/05/2018,14.636,6.3,0.169
1486,28/05/2018,11.565,6.2,0.134
1487,29/05/2018,21.806,6.2,0.252
1488,30/05/2018,18.395,5.8,0.213
1489,31/05/2018,29.116,6.4,0.337
1490,1/06/2018,16.814,4.9,0.195
1491,2/06/2018,14.569,4.3,0.169
1492,3/06/2018,14.575,4.4,0.169
1493,4/06/2018,15.844,4,0.183
1494,5/06/2018,15.394,3.9,0.178
1495,6/06/2018,15.975,3.5,0.185
1496,7/06/2018,17.009,3.4,0.197
1497,8/06/2018,34.363,4.4,0.398
1498,9/06/2018,27.643,3.7,0.32
1499,10/06/2018,17.904,3.7,0.207
1500,11/06/2018,20.387,4.3,0.236
1501,12/06/2018,17.967,3.5,0.208
1502,13/06/2018,23.264,4.4,0.269
1503,14/06/2018,15.783,4.1,0.183
1504,15/06/2018,15.418,3.5,0.178
1505,16/06/2018,33.6,5.1,0.389
1506,17/06/2018,14.786,4,0.171
1507,18/06/2018,16.613,3.8,0.192
1508,19/06/2018,12.312,3.5,0.142
1509,20/06/2018,12.358,3.2,0.143
1510,21/06/2018,14.711,3,0.17
1511,22/06/2018,14.458,2.9,0.167
1512,23/06/2018,13.269,3.3,0.154
1513,24/06/2018,14.265,4,0.165
1514,25/06/2018,18.56,3.8,0.215
1515,26/06/2018,20.431,3.9,0.236
1516,27/06/2018,29.853,3.2,0.346
1517,28/06/2018,27.88,3.3,0.323
1518,29/06/2018,34.684,4.2,0.401
1519,30/06/2018,46.631,3.8,0.54
1520,1/07/2018,49.443,4.1,0.572
1521,2/07/2018,24.855,3.9,0.288
1522,3/07/2018,28.973,3.6,0.335
1523,4/07/2018,34.292,3.5,0.397
1524,5/07/2018,38.125,2.9,0.441
1525,6/07/2018,39.987,3.2,0.463
1526,7/07/2018,80.991,6.2,0.937
1527,8/07/2018,20.288,3.6,0.235
1528,9/07/2018,18.888,3.5,0.219
1529,10/07/2018,25.102,2.9,0.291
1530,11/07/2018,32.931,2.7,0.381
1531,12/07/2018,35.537,2.7,0.411
1532,13/07/2018,37.756,2.7,0.437
1533,14/07/2018,31.137,2.7,0.36
1534,15/07/2018,30.831,2.6,0.357
1535,16/07/2018,35.622,3,0.412
1536,17/07/2018,33.244,2.8,0.385
1537,18/07/2018,52.666,4.2,0.61
1538,19/07/2018,33.644,3.3,0.389
1539,20/07/2018,23.761,3.1,0.275
1540,21/07/2018,30.259,3,0.35
1541,22/07/2018,26.796,3,0.31
1542,23/07/2018,32.052,2.8,0.371
1543,24/07/2018,34.437,2.7,0.399
1544,25/07/2018,44.041,3.3,0.51
1545,26/07/2018,26.936,3,0.312
1546,27/07/2018,30.184,2.9,0.349
1547,28/07/2018,31.49,3,0.364
1548,29/07/2018,33.065,3.3,0.383
1549,30/07/2018,57.034,5.3,0.66
1550,31/07/2018,23.015,4,0.266
1551,1/08/2018,34.934,4,0.404
1552,2/08/2018,24.862,4,0.288
1553,3/08/2018,23.153,3.9,0.268
1554,4/08/2018,49.382,5.7,0.572
1555,5/08/2018,36.045,5.7,0.417
1556,6/08/2018,26.935,5.1,0.312
1557,7/08/2018,51.817,6.9,0.6
1558,8/08/2018,43.021,4.5,0.498
1559,9/08/2018,37.301,4.2,0.432
1560,10/08/2018,23.953,4,0.277
1561,11/08/2018,36.241,4,0.419
1562,12/08/2018,68.913,7.7,0.798
1563,13/08/2018,20.818,5.1,0.241
1564,14/08/2018,9.531,4.7,0.11
1565,15/08/2018,25.773,4.4,0.298
1566,16/08/2018,45.102,5.4,0.522
1567,17/08/2018,33.74,4.7,0.391
1568,18/08/2018,15.294,3.7,0.177
1569,19/08/2018,45.713,6.5,0.529
1570,20/08/2018,27.208,5.3,0.315
1571,21/08/2018,21.256,4.1,0.246
1572,22/08/2018,29.674,4.2,0.343
1573,23/08/2018,29.351,4.5,0.34
1574,24/08/2018,30.698,4.3,0.355
1575,25/08/2018,32.209,4.3,0.373
1576,26/08/2018,32.489,4.5,0.376
1577,27/08/2018,37.268,4.9,0.431
1578,28/08/2018,49.11,5.1,0.568
1579,29/08/2018,39.686,4.4,0.459
1580,30/08/2018,35.637,4,0.412
1581,31/08/2018,33.069,3.9,0.383
1582,1/09/2018,52.976,7.2,0.613
1583,2/09/2018,46.073,6.4,0.533
1584,3/09/2018,36.3,4.4,0.42
1585,4/09/2018,40.207,3.8,0.465
1586,5/09/2018,40.826,3.7,0.473
1587,6/09/2018,43.488,4,0.503
1588,7/09/2018,44.109,3.5,0.511
1589,8/09/2018,65.311,3.6,0.756
1590,9/09/2018,87.381,7.4,1.011
1591,10/09/2018,93.597,6.3,1.083
1592,11/09/2018,59.02,3.5,0.683
1593,12/09/2018,55.485,3.9,0.642
1594,13/09/2018,51.432,4.2,0.595
1595,14/09/2018,33.098,4.2,0.383
1596,15/09/2018,35.858,4.1,0.415
1597,16/09/2018,56.484,6.3,0.654
1598,17/09/2018,20.178,4.4,0.234
1599,18/09/2018,16.914,3.8,0.196
1600,19/09/2018,44.297,4.8,0.513
1601,20/09/2018,36.826,4.4,0.426
1602,21/09/2018,18.876,3.6,0.218
1603,22/09/2018,29.273,3,0.339
1604,23/09/2018,34.259,3.2,0.397
1605,24/09/2018,32.556,3.5,0.377
1606,25/09/2018,30.677,3.4,0.355
1607,26/09/2018,20.707,2.9,0.24
1608,27/09/2018,14.021,3.2,0.162
1609,28/09/2018,18.979,2.7,0.22
1610,29/09/2018,26.007,4.1,0.301
1611,30/09/2018,17.145,4.1,0.198
1612,1/10/2018,18.956,3.9,0.219
1613,2/10/2018,31.328,3.8,0.363
1614,3/10/2018,25.114,2.9,0.291
1615,4/10/2018,30.266,3.7,0.35
1616,5/10/2018,39.179,4.9,0.453
1617,6/10/2018,87.713,9.5,1.015
1618,7/10/2018,63.17,5.8,0.731
1619,8/10/2018,48.414,4.5,0.56
1620,9/10/2018,45.573,4.1,0.527
1621,10/10/2018,40.933,3.9,0.474
1622,11/10/2018,71.977,11.6,0.833
1623,12/10/2018,127.519,12.1,1.476
1624,13/10/2018,80.583,5.8,0.933
1625,14/10/2018,63.139,5.2,0.731
1626,15/10/2018,55.751,4.5,0.645
1627,16/10/2018,54.234,4,0.628
1628,17/10/2018,49.868,3.7,0.577
1629,18/10/2018,53.219,4,0.616
1630,19/10/2018,78.752,5.3,0.911
1631,20/10/2018,59.734,4.1,0.691
1632,21/10/2018,57.92,4.6,0.67
1633,22/10/2018,41.441,3.9,0.48
1634,23/10/2018,42.676,3.4,0.494
1635,24/10/2018,44.297,3.8,0.513
1636,25/10/2018,30.004,3.2,0.347
1637,26/10/2018,32.092,3.3,0.371
1638,27/10/2018,32.061,3.2,0.371
1639,28/10/2018,32.264,3.4,0.373
1640,29/10/2018,29.531,3.5,0.342
1641,30/10/2018,30.432,3,0.352
1642,31/10/2018,33.302,3.2,0.385
1643,1/11/2018,29.625,3.2,0.343
1644,2/11/2018,33.475,3.6,0.387
1645,3/11/2018,55.036,6.8,0.637
1646,4/11/2018,47.422,4.8,0.549
1647,5/11/2018,18.316,3.3,0.212
1648,6/11/2018,28.818,3.4,0.334
1649,7/11/2018,32.182,3.2,0.372
1650,8/11/2018,44.153,4.5,0.511
1651,9/11/2018,39.332,3.8,0.455
1652,10/11/2018,36.039,3.4,0.417
1653,11/11/2018,34.29,3.1,0.397
1654,12/11/2018,33.842,3.2,0.392
1655,13/11/2018,34.748,3.4,0.402
1656,18/11/2018,34.141,3.4,0.395
1657,19/11/2018,34.943,3.5,0.404
1658,20/11/2018,35.057,3.2,0.406
1659,21/11/2018,39.1,3.6,0.453
1660,22/11/2018,59.168,6.3,0.685
1661,23/11/2018,63.235,6.6,0.732
1662,24/11/2018,41.832,3.9,0.484
1663,25/11/2018,19.504,4.6,0.226
1664,26/11/2018,13.842,6.3,0.16
1665,27/11/2018,25.553,2.9,0.296
1666,28/11/2018,35.077,2.6,0.406
1667,29/11/2018,353.365,85.9,4.09
1668,30/11/2018,480.492,12.7,5.561
1669,1/12/2018,175.064,6.3,2.026
1670,2/12/2018,89.793,5.2,1.039
1671,3/12/2018,86.8,5.1,1.005
1672,4/12/2018,33.168,3.9,0.384
1673,5/12/2018,33.531,4.3,0.388
1674,6/12/2018,39.86,2.8,0.461
1675,7/12/2018,41.123,2.6,0.476
1676,8/12/2018,41.153,2.6,0.476
1677,9/12/2018,39.851,2.5,0.461
1678,10/12/2018,36.682,2.6,0.425
1679,11/12/2018,35.833,2.7,0.415
1680,12/12/2018,39.205,2.9,0.454
1681,13/12/2018,41.173,2.8,0.477
1682,14/12/2018,59.382,3.6,0.687
1683,15/12/2018,36.988,4.3,0.428
1684,16/12/2018,134.706,6.4,1.559
1685,17/12/2018,119.739,7.1,1.386
1686,18/12/2018,50.575,4.7,0.585
1687,19/12/2018,40.193,3.8,0.465
1688,20/12/2018,151.954,73.4,1.759
1689,21/12/2018,407.082,28.1,4.712
1690,22/12/2018,216.858,12.5,2.51
1691,23/12/2018,113.315,7.5,1.312
1692,24/12/2018,62.932,6.4,0.728
1693,25/12/2018,48.763,5.7,0.564
1694,26/12/2018,39.187,5.2,0.454
1695,27/12/2018,38.448,5.2,0.445
1696,28/12/2018,37.139,4.9,0.43
1697,29/12/2018,33.666,4.8,0.39
1698,30/12/2018,30.091,5,0.348
1699,31/12/2018,33.541,4.7,0.388
1700,13/01/2019,224.536,13,2.599
1701,14/01/2019,121.818,9.2,1.41
1702,15/01/2019,70.644,9.4,0.818
1703,16/01/2019,51.565,8.8,0.597
1704,17/01/2019,41.242,7,0.477
1705,18/01/2019,42.209,6.9,0.489
1706,19/01/2019,32.567,8.3,0.377
1707,20/01/2019,31.537,8.6,0.365
1708,21/01/2019,32.51,9.2,0.376
1709,22/01/2019,100.072,8.2,1.158
1710,23/01/2019,118.9,7,1.376
1711,24/01/2019,59.675,7,0.691
1712,25/01/2019,47.96,6.4,0.555
1713,26/01/2019,33.594,6.4,0.389
1714,27/01/2019,27.002,6.6,0.313
1715,28/01/2019,37.554,7,0.435
1716,29/01/2019,46.694,8.7,0.54
1717,30/01/2019,69.688,8.5,0.807
1718,31/01/2019,50.021,6,0.579
1719,1/02/2019,36.822,5.7,0.426
1720,2/02/2019,18.219,5,0.211
1721,3/02/2019,13.663,4.9,0.158
1722,4/02/2019,17.807,5.4,0.206
1723,5/02/2019,17.564,5.2,0.203
1724,6/02/2019,30.36,5.4,0.351
1725,7/02/2019,44.005,5.9,0.509
1726,8/02/2019,35.142,6,0.407
1727,9/02/2019,35.892,6.4,0.415
1728,10/02/2019,47.73,7,0.552
1729,11/02/2019,25.085,6.7,0.29
1730,12/02/2019,30.122,7,0.349
1731,13/02/2019,42.556,6.7,0.493
1732,14/02/2019,17.881,6.5,0.207
1733,15/02/2019,7.999,7.1,0.093
1734,16/02/2019,17.759,6.9,0.206
1735,17/02/2019,26.495,7,0.307
1736,18/02/2019,31.755,7.2,0.368
1737,19/02/2019,34.578,7.2,0.4
1738,20/02/2019,36.771,7.6,0.426
1739,21/02/2019,24.245,7.4,0.281
1740,22/02/2019,32.282,7.5,0.374
1741,23/02/2019,39.324,7.7,0.455
1742,24/02/2019,37.657,7.5,0.436
1743,25/02/2019,35.111,7.7,0.406
1744,26/02/2019,35.414,7.3,0.41
1745,27/02/2019,36.551,7.6,0.423
1746,28/02/2019,34.425,7.6,0.398
1747,1/03/2019,31.926,7.3,0.37
1748,2/03/2019,29.672,7,0.343
1749,3/03/2019,29.758,6.9,0.344
1750,4/03/2019,32.354,6.9,0.374
1751,5/03/2019,33.921,7.7,0.393
1752,6/03/2019,33.694,7.4,0.39
1753,7/03/2019,37.802,7.2,0.438
1754,8/03/2019,14.928,8,0.173
1755,9/03/2019,20.836,7.5,0.241
1756,10/03/2019,30.389,7.9,0.352
1757,11/03/2019,31.745,7.5,0.367
1758,12/03/2019,22.573,7.5,0.261
1759,13/03/2019,24.857,7.7,0.288
1760,14/03/2019,18.374,7.7,0.213
1761,15/03/2019,25.029,7.8,0.29
1762,16/03/2019,25.245,7.3,0.292
1763,17/03/2019,28.319,7.4,0.328
1764,18/03/2019,47.013,6.9,0.544
1765,19/03/2019,47.551,7.5,0.55
1766,20/03/2019,50.231,6.6,0.581
1767,21/03/2019,30.729,6.8,0.356
1768,22/03/2019,23.772,7.3,0.275
1769,23/03/2019,29.752,8,0.344
1770,24/03/2019,33.393,6.7,0.386
1771,25/03/2019,39.65,6.9,0.459
1772,26/03/2019,67.989,7.8,0.787
1773,27/03/2019,32.686,7,0.378
1774,28/03/2019,27.315,6.3,0.316
1775,29/03/2019,33.385,5.9,0.386
1776,30/03/2019,35.483,6,0.411
1777,31/03/2019,84.969,9.1,0.983
1778,1/04/2019,64.158,8,0.743
1779,2/04/2019,34.026,6.9,0.394
1780,3/04/2019,31.431,6.3,0.364
1781,4/04/2019,33.713,6.2,0.39
1782,5/04/2019,28.988,5.7,0.336
1783,6/04/2019,29.96,6.3,0.347
1784,7/04/2019,39.716,6.4,0.46
1785,8/04/2019,37.041,6.5,0.429
1786,9/04/2019,21.162,6.5,0.245
1787,10/04/2019,18.441,6.5,0.213
1788,11/04/2019,14.511,6.4,0.168
1789,14/04/2019,10.205,2,0.118
1790,15/04/2019,27.313,2.3,0.316
1791,16/04/2019,29.292,2.7,0.339
1792,17/04/2019,19.323,2.1,0.224
1793,18/04/2019,18.67,2.1,0.216
1794,19/04/2019,25.172,2.5,0.291
1795,20/04/2019,19.829,2.8,0.23
1796,21/04/2019,16.393,3,0.19
1797,22/04/2019,16.893,3.8,0.196
1798,23/04/2019,41.068,4.2,0.475
1799,24/04/2019,22.114,2.6,0.256
1800,25/04/2019,19.633,2.5,0.227
1801,26/04/2019,15.061,2.5,0.174
1802,27/04/2019,13.211,2.2,0.153
1803,28/04/2019,17.861,2.5,0.207
1804,29/04/2019,9.607,2.1,0.111
1805,30/04/2019,9.076,1.8,0.105
1806,1/05/2019,10.473,1.8,0.121
1807,2/05/2019,16.882,2.3,0.195
1808,3/05/2019,14.63,1.8,0.169
1809,4/05/2019,32.442,2.9,0.375
1810,5/05/2019,89.24,6.7,1.033
1811,6/05/2019,64.514,2.9,0.747
1812,7/05/2019,53.046,2.3,0.614
1813,8/05/2019,51.467,2.4,0.596
1814,9/05/2019,53.691,2.3,0.621
1815,10/05/2019,50.147,2.7,0.58
1816,11/05/2019,56.8,3,0.657
1817,12/05/2019,53.553,3,0.62
1818,13/05/2019,47.709,2.7,0.552
1819,14/05/2019,51.696,2.9,0.598
1820,15/05/2019,48.707,2.8,0.564
1821,16/05/2019,47.071,2.7,0.545
1822,17/05/2019,47.508,2.5,0.55
1823,18/05/2019,48.55,2.5,0.562
1824,19/05/2019,47.622,2.5,0.551
1825,20/05/2019,47.052,2.7,0.545
1826,21/05/2019,48.022,2.7,0.556
1827,22/05/2019,47.852,2.8,0.554
1828,23/05/2019,46.43,2.7,0.537
1829,24/05/2019,33.092,2.6,0.383
1830,25/05/2019,23.199,2.4,0.269
1831,26/05/2019,31.357,2.8,0.363
1832,27/05/2019,36.188,3.1,0.419
1833,28/05/2019,36.953,3,0.428
1834,29/05/2019,23.418,2.6,0.271
1835,30/05/2019,44.479,3.5,0.515
1836,31/05/2019,16.458,2.6,0.19
1837,1/06/2019,7.096,2.5,0.082
1838,2/06/2019,8.714,2.7,0.101
1839,3/06/2019,19.638,2.9,0.227
1840,4/06/2019,24.049,2.8,0.278
1841,5/06/2019,37.653,2.9,0.436
1842,6/06/2019,41.304,2.4,0.478
1843,7/06/2019,61.863,3.1,0.716
1844,8/06/2019,62.204,2.7,0.72
1845,9/06/2019,61.714,2.8,0.714
1846,10/06/2019,57.972,2.8,0.671
1847,11/06/2019,67.056,3.6,0.776
1848,12/06/2019,45.273,2.7,0.524
1849,13/06/2019,48.859,2.4,0.565
1850,14/06/2019,55.168,3.1,0.639
1851,15/06/2019,70,2.7,0.81
1852,16/06/2019,93.569,3.1,1.083
1853,17/06/2019,101.141,3.3,1.171
1854,18/06/2019,104.248,3,1.207
1855,19/06/2019,97.525,2.7,1.129
1856,20/06/2019,95.549,2.8,1.106
1857,21/06/2019,84.06,2.8,0.973
1858,22/06/2019,74.305,2.6,0.86
1859,23/06/2019,75.668,2.5,0.876
1860,24/06/2019,80.998,3,0.937
1861,25/06/2019,88.05,2.7,1.019
1862,26/06/2019,82.324,2.6,0.953
1863,27/06/2019,83.151,2.5,0.962
1864,28/06/2019,88.662,2.7,1.026
1865,29/06/2019,88.983,2.7,1.03
1866,30/06/2019,95.964,3.5,1.111
1867,1/07/2019,79.936,4.6,0.925
1868,2/07/2019,68.405,3.1,0.792
1869,3/07/2019,51.505,2.6,0.596
1870,4/07/2019,46.82,2.6,0.542
1871,5/07/2019,56.081,2.8,0.649
1872,6/07/2019,70.247,2.6,0.813
1873,7/07/2019,86.019,2.9,0.996
1874,8/07/2019,83.245,3,0.963
1875,9/07/2019,79.466,2.6,0.92
1876,10/07/2019,80.545,2.7,0.932
1877,11/07/2019,80.429,2.7,0.931
1878,12/07/2019,100.33,3.6,1.161
1879,13/07/2019,80.595,2.9,0.933
1880,14/07/2019,65.427,2.8,0.757
1881,15/07/2019,67.494,2.6,0.781
1882,16/07/2019,46.727,2.4,0.541
1883,17/07/2019,33.833,2.4,0.392
1884,18/07/2019,62.546,2.1,0.724
1885,19/07/2019,64.008,2,0.741
1886,20/07/2019,69.145,2.2,0.8
1887,21/07/2019,70.698,2.4,0.818
1888,22/07/2019,88.118,3.3,1.02
1889,23/07/2019,54.35,2.7,0.629
1890,24/07/2019,68.507,2.6,0.793
1891,25/07/2019,50.126,2.5,0.58
1892,26/07/2019,50.967,2.5,0.59
1893,27/07/2019,59.678,2.6,0.691
1894,28/07/2019,59.43,2.4,0.688
1895,29/07/2019,60.246,2.5,0.697
1896,30/07/2019,58.043,2.5,0.672
1897,31/07/2019,55.543,2.5,0.643
1898,1/08/2019,51.546,2.5,0.597
1899,2/08/2019,65.065,2.8,0.753
1900,3/08/2019,70.613,2.6,0.817
1901,4/08/2019,70.195,2.3,0.812
1902,5/08/2019,71.958,2.7,0.833
1903,6/08/2019,71.797,2.8,0.831
1904,7/08/2019,63.61,2.4,0.736
1905,8/08/2019,67.62,2.8,0.783
1906,9/08/2019,68.07,3.2,0.788
1907,10/08/2019,90.858,3.8,1.052
1908,11/08/2019,55.789,3.4,0.646
1909,12/08/2019,81.207,3.8,0.94
1910,13/08/2019,68.586,3.2,0.794
1911,14/08/2019,54.011,3.1,0.625
1912,15/08/2019,48.777,3.2,0.565
1913,16/08/2019,23.169,3.1,0.268
1914,17/08/2019,47.907,4.2,0.554
1915,18/08/2019,64.392,4.4,0.745
1916,19/08/2019,86.832,4.6,1.005
1917,20/08/2019,69.824,4.1,0.808
1918,21/08/2019,69.842,3.9,0.808
1919,22/08/2019,75.439,4,0.873
1920,23/08/2019,73.49,3.4,0.851
1921,24/08/2019,75.502,4.8,0.874
1922,25/08/2019,91.359,4.5,1.057
1923,26/08/2019,61.13,3.4,0.708
1924,27/08/2019,69.699,2.8,0.807
1925,28/08/2019,71.66,2.8,0.829
1926,29/08/2019,70.184,2.7,0.812
1927,30/08/2019,70.32,2.7,0.814
1928,31/08/2019,82.077,3.1,0.95
1929,1/09/2019,73.893,3.1,0.855
1930,2/09/2019,76.274,3,0.883
1931,3/09/2019,74.314,2.8,0.86
1932,4/09/2019,74.005,2.6,0.857
1933,5/09/2019,73.188,2.6,0.847
1934,6/09/2019,75.107,2.8,0.869
1935,7/09/2019,117.722,5.8,1.363
1936,8/09/2019,73.506,3.9,0.851
1937,9/09/2019,41.837,3.4,0.484
1938,10/09/2019,56.924,2.7,0.659
1939,11/09/2019,30.846,2.5,0.357
1940,12/09/2019,15.192,2.4,0.176
1941,13/09/2019,14.779,2.3,0.171
1942,14/09/2019,15.451,2.6,0.179
1943,15/09/2019,13.061,2.7,0.151
1944,16/09/2019,34.388,2.8,0.398
1945,17/09/2019,58.183,3.1,0.673
1946,18/09/2019,73.354,5.3,0.849
1947,19/09/2019,115.875,4.6,1.341
1948,20/09/2019,70.378,3.3,0.815
1949,21/09/2019,53.003,2.4,0.613
1950,22/09/2019,49.551,2.1,0.574
1951,23/09/2019,24.4,2,0.282
1952,24/09/2019,24.327,2,0.282
1953,25/09/2019,18.346,1.9,0.212
1954,26/09/2019,13.181,1.6,0.153
1955,27/09/2019,12.713,1.8,0.147
1956,28/09/2019,14.71,1.6,0.17
1957,29/09/2019,13.561,1.7,0.157
1958,30/09/2019,9.701,1.8,0.112
1959,1/10/2019,12.151,1.7,0.141
1960,2/10/2019,14.302,1.7,0.166
1961,3/10/2019,13.227,1.5,0.153
1962,4/10/2019,11.295,1.5,0.131
1963,5/10/2019,15.036,1.7,0.174
1964,6/10/2019,12.628,2.3,0.146
